,hall_id,hall_name,residence_type,building_id,number_of_floors,room_number,floor_number,floor_plan,room_type,max_room_occupancy,distance_from_student_center,average_room_size,room_contract_type,is_aircooled,has_vending_machine,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_wardrobe,has_accessibility_ramps,has_private_bathroom,price
793,NCA,Nichols Apartments,Apartment,Apt 3822,3,81,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
794,NCA,Nichols Apartments,Apartment,Apt 3822,3,82,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
795,NCA,Nichols Apartments,Apartment,Apt 3822,3,83,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
796,NCA,Nichols Apartments,Apartment,Apt 3822,3,84,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
797,NCA,Nichols Apartments,Apartment,Apt 3823,3,97,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
798,NCA,Nichols Apartments,Apartment,Apt 3823,3,98,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
799,NCA,Nichols Apartments,Apartment,Apt 3823,3,99,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
800,NCA,Nichols Apartments,Apartment,Apt 3823,3,100,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
801,NCA,Nichols Apartments,Apartment,Apt 3823,3,109,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
802,NCA,Nichols Apartments,Apartment,Apt 3823,3,110,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
803,NCA,Nichols Apartments,Apartment,Apt 3823,3,111,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
804,NCA,Nichols Apartments,Apartment,Apt 3823,3,112,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
805,NCA,Nichols Apartments,Apartment,Apt 3823,3,113,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
806,NCA,Nichols Apartments,Apartment,Apt 3823,3,114,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
807,NCA,Nichols Apartments,Apartment,Apt 3823,3,115,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
808,NCA,Nichols Apartments,Apartment,Apt 3823,3,116,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
809,NCA,Nichols Apartments,Apartment,Apt 3823,3,101,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
810,NCA,Nichols Apartments,Apartment,Apt 3823,3,102,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
811,NCA,Nichols Apartments,Apartment,Apt 3823,3,103,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
812,NCA,Nichols Apartments,Apartment,Apt 3823,3,104,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
813,NCA,Nichols Apartments,Apartment,Apt 3823,3,105,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
814,NCA,Nichols Apartments,Apartment,Apt 3823,3,106,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
815,NCA,Nichols Apartments,Apartment,Apt 3823,3,107,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
816,NCA,Nichols Apartments,Apartment,Apt 3823,3,108,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
817,NCA,Nichols Apartments,Apartment,Apt 3823,3,117,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
818,NCA,Nichols Apartments,Apartment,Apt 3823,3,118,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
819,NCA,Nichols Apartments,Apartment,Apt 3823,3,119,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
820,NCA,Nichols Apartments,Apartment,Apt 3823,3,120,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
821,NCA,Nichols Apartments,Apartment,Apt 3824,3,121,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
822,NCA,Nichols Apartments,Apartment,Apt 3824,3,122,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
823,NCA,Nichols Apartments,Apartment,Apt 3824,3,123,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
824,NCA,Nichols Apartments,Apartment,Apt 3824,3,124,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
825,NCA,Nichols Apartments,Apartment,Apt 3824,3,133,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
826,NCA,Nichols Apartments,Apartment,Apt 3824,3,134,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
827,NCA,Nichols Apartments,Apartment,Apt 3824,3,135,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
828,NCA,Nichols Apartments,Apartment,Apt 3824,3,136,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
829,NCA,Nichols Apartments,Apartment,Apt 3824,3,137,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
830,NCA,Nichols Apartments,Apartment,Apt 3824,3,138,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
831,NCA,Nichols Apartments,Apartment,Apt 3824,3,139,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
832,NCA,Nichols Apartments,Apartment,Apt 3824,3,140,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
833,NCA,Nichols Apartments,Apartment,Apt 3824,3,126,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
834,NCA,Nichols Apartments,Apartment,Apt 3824,3,127,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
835,NCA,Nichols Apartments,Apartment,Apt 3824,3,128,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
836,NCA,Nichols Apartments,Apartment,Apt 3824,3,129,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
837,NCA,Nichols Apartments,Apartment,Apt 3824,3,131,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
838,NCA,Nichols Apartments,Apartment,Apt 3824,3,132,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
839,NCA,Nichols Apartments,Apartment,Apt 3824,3,133,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
840,NCA,Nichols Apartments,Apartment,Apt 3824,3,134,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
841,NCA,Nichols Apartments,Apartment,Apt 3824,3,141,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
842,NCA,Nichols Apartments,Apartment,Apt 3824,3,142,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
843,NCA,Nichols Apartments,Apartment,Apt 3824,3,143,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
844,NCA,Nichols Apartments,Apartment,Apt 3824,3,144,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
845,NCA,Nichols Apartments,Apartment,Apt 3825,3,145,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
846,NCA,Nichols Apartments,Apartment,Apt 3825,3,146,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
847,NCA,Nichols Apartments,Apartment,Apt 3825,3,147,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
848,NCA,Nichols Apartments,Apartment,Apt 3825,3,148,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
849,NCA,Nichols Apartments,Apartment,Apt 3825,3,153,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
850,NCA,Nichols Apartments,Apartment,Apt 3825,3,154,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
851,NCA,Nichols Apartments,Apartment,Apt 3825,3,155,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
852,NCA,Nichols Apartments,Apartment,Apt 3825,3,156,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
853,NCA,Nichols Apartments,Apartment,Apt 3825,3,149,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
854,NCA,Nichols Apartments,Apartment,Apt 3825,3,150,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
855,NCA,Nichols Apartments,Apartment,Apt 3825,3,151,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
856,NCA,Nichols Apartments,Apartment,Apt 3825,3,152,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
857,NCA,Nichols Apartments,Apartment,Apt 3825,3,157,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
858,NCA,Nichols Apartments,Apartment,Apt 3825,3,158,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
859,NCA,Nichols Apartments,Apartment,Apt 3825,3,159,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
860,NCA,Nichols Apartments,Apartment,Apt 3825,3,160,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,7656
861,RA,Richardson Apartments,Apartment,Apt 3843,3,101,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
862,RA,Richardson Apartments,Apartment,Apt 3843,3,102,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
863,RA,Richardson Apartments,Apartment,Apt 3843,3,103,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
864,RA,Richardson Apartments,Apartment,Apt 3843,3,104,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
865,RA,Richardson Apartments,Apartment,Apt 3843,3,113,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
866,RA,Richardson Apartments,Apartment,Apt 3843,3,114,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
867,RA,Richardson Apartments,Apartment,Apt 3843,3,115,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
868,RA,Richardson Apartments,Apartment,Apt 3843,3,116,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
869,RA,Richardson Apartments,Apartment,Apt 3843,3,104,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
870,RA,Richardson Apartments,Apartment,Apt 3843,3,105,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
871,RA,Richardson Apartments,Apartment,Apt 3843,3,107,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
872,RA,Richardson Apartments,Apartment,Apt 3843,3,108,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
873,RA,Richardson Apartments,Apartment,Apt 3843,3,117,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
874,RA,Richardson Apartments,Apartment,Apt 3843,3,118,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
875,RA,Richardson Apartments,Apartment,Apt 3843,3,119,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
876,RA,Richardson Apartments,Apartment,Apt 3843,3,120,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
877,RA,Richardson Apartments,Apartment,Apt 3843,3,109,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
878,RA,Richardson Apartments,Apartment,Apt 3843,3,110,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
879,RA,Richardson Apartments,Apartment,Apt 3843,3,111,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
880,RA,Richardson Apartments,Apartment,Apt 3843,3,112,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
881,RA,Richardson Apartments,Apartment,Apt 3843,3,121,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
882,RA,Richardson Apartments,Apartment,Apt 3843,3,122,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
883,RA,Richardson Apartments,Apartment,Apt 3843,3,123,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
884,RA,Richardson Apartments,Apartment,Apt 3843,3,124,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
885,RA,Richardson Apartments,Apartment,Apt 3838,3,149,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
886,RA,Richardson Apartments,Apartment,Apt 3838,3,150,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
887,RA,Richardson Apartments,Apartment,Apt 3838,3,151,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
888,RA,Richardson Apartments,Apartment,Apt 3838,3,152,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
889,RA,Richardson Apartments,Apartment,Apt 3838,3,125,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
890,RA,Richardson Apartments,Apartment,Apt 3838,3,126,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
891,RA,Richardson Apartments,Apartment,Apt 3838,3,127,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
892,RA,Richardson Apartments,Apartment,Apt 3838,3,128,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
893,RA,Richardson Apartments,Apartment,Apt 3838,3,138,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
894,RA,Richardson Apartments,Apartment,Apt 3838,3,139,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
895,RA,Richardson Apartments,Apartment,Apt 3838,3,140,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
896,RA,Richardson Apartments,Apartment,Apt 3838,3,141,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
897,RA,Richardson Apartments,Apartment,Apt 3838,3,129,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
898,RA,Richardson Apartments,Apartment,Apt 3838,3,130,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
899,RA,Richardson Apartments,Apartment,Apt 3838,3,131,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
900,RA,Richardson Apartments,Apartment,Apt 3838,3,132,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
901,RA,Richardson Apartments,Apartment,Apt 3838,3,141,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
902,RA,Richardson Apartments,Apartment,Apt 3838,3,142,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
903,RA,Richardson Apartments,Apartment,Apt 3838,3,143,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
904,RA,Richardson Apartments,Apartment,Apt 3838,3,144,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
905,RA,Richardson Apartments,Apartment,Apt 3838,3,153,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
906,RA,Richardson Apartments,Apartment,Apt 3838,3,154,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
907,RA,Richardson Apartments,Apartment,Apt 3838,3,155,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
908,RA,Richardson Apartments,Apartment,Apt 3838,3,156,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
909,RA,Richardson Apartments,Apartment,Apt 3838,3,133,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
910,RA,Richardson Apartments,Apartment,Apt 3838,3,134,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
911,RA,Richardson Apartments,Apartment,Apt 3838,3,135,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
912,RA,Richardson Apartments,Apartment,Apt 3838,3,136,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
913,RA,Richardson Apartments,Apartment,Apt 3838,3,145,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
914,RA,Richardson Apartments,Apartment,Apt 3838,3,146,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
915,RA,Richardson Apartments,Apartment,Apt 3838,3,147,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
916,RA,Richardson Apartments,Apartment,Apt 3838,3,148,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
917,RA,Richardson Apartments,Apartment,Apt 3838,3,157,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
918,RA,Richardson Apartments,Apartment,Apt 3838,3,158,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
919,RA,Richardson Apartments,Apartment,Apt 3838,3,159,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
920,RA,Richardson Apartments,Apartment,Apt 3838,3,160,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
921,RA,Richardson Apartments,Apartment,Apt 3842,3,173,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,1,1,1,0,1,8483
