hall_id,hall_name,residence_type,building_id,number_of_floors,room_number,room_id,floor_number,floor_plan,room_type,max_room_occupancy,distance_from_student_center,average_room_size,room_contract_type,is_aircooled,has_vending_machine,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_wardrobe,has_accessibility_ramps,has_private_bathroom,price
NCA,Nichols Apartments,Apartment,Apt 3824,3,136,136-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,137,137-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,137,137-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,137,137-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,137,137-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,138,138-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,138,138-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,138,138-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,138,138-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,139,139-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,139,139-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,139,139-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,139,139-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,140,140-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,140,140-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,140,140-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,140,140-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,126,126-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,126,126-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,126,126-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,126,126-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,127,127-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,127,127-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,127,127-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,127,127-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,128,128-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,128,128-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,128,128-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,128,128-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,129,129-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,129,129-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,129,129-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,129,129-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,131,131-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,131,131-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,131,131-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,131,131-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,132,132-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,132,132-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,132,132-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,132,132-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,125,125-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,125,125-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,125,125-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,125,125-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,130,130-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,130,130-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,130,130-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,130,130-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,141,141-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,141,141-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,141,141-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,141,141-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,142,142-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,142,142-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,142,142-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,142,142-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,143,143-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,143,143-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,143,143-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,143,143-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,144,144-A,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,144,144-B,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,144,144-C,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3824,3,144,144-D,3,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,145,145-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,145,145-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,145,145-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,145,145-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,146,146-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,146,146-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,146,146-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,146,146-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,147,147-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,147,147-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,147,147-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,147,147-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,148,148-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,148,148-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,148,148-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,148,148-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,153,153-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,153,153-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,153,153-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,153,153-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,154,154-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,154,154-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,154,154-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,154,154-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,155,155-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,155,155-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,155,155-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,155,155-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,156,156-A,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,156,156-B,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,156,156-C,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,156,156-D,1,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,149,149-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,149,149-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,149,149-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,149,149-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,150,150-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,150,150-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,150,150-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,150,150-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,151,151-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,151,151-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,151,151-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,151,151-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,152,152-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,152,152-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,152,152-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,152,152-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,157,157-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,157,157-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,157,157-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,157,157-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,158,158-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,158,158-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,158,158-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,158,158-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,159,159-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,159,159-B,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,159,159-C,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,159,159-D,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
NCA,Nichols Apartments,Apartment,Apt 3825,3,160,160-A,2,Traditional Double,2 Bedroom(s),4,0.7 miles,198 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,5092
